lead_country;Cidade DSC;MICROZONE_COVERED;MICROZONE_NAME;ID Externo;Primeiro Nome;Rank;Endereço;Telefone;Pontuacao_Brand;Hunter;Nome do Lead;Nome da Brand;Brand ID;ID Cidade;URL do Menu;Prioridade;Latitude;Longitude;Source;Category;Status;Reason;Campo Ignorable;Owners name;Owners email;addressType;googlePlaceId;ownersLastName;Coverage;SUB_CLASSIFICATION;STORE_ID
Brasil;Porto Alegre;2601;POA - Três Figueiras;a0e5b33fa052a22adbbd43ef50d74355f53c2087;parrilla nosotros;AAA;boa vista;984156841 - 51984156841 5134271651 ;;"joana.ferro@rappi.com
";parrilla nosotros;parrilla nosotros;-13928239;24;;912.0;-30.028246999999997;-51.169314;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2601;POA - Três Figueiras;60863efdb536bd68dc51df2cd7f913a3abe24824;restaurante casa do file;AAA;avenida teixeira mendes;40030053;;rafael.medina@rappi.com;restaurante casa do file;casa file;-67056673;24;;913.0;-30.029847999999998;-51.166154;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2601;POA - Três Figueiras;e8f8bc020fbeca73aefd12bbf5f456715c7315a9;villa crespo;AAA;vila jardim;40032665 - 51992353210;;"joana.ferro@rappi.com
";villa crespo;villa crespo;-93601611;24;;914.0;-30.029882;-51.166029;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2601;POA - Três Figueiras;21a785f86e9ae0442dae648bd68095f2d5e6e8b9;vidori files;AAA;avenida doutor nilo pecanha 2487 vl sta luzia state of rio grande do sul 91330 001 brazil;;;rafael.medina@rappi.com;vidori files;vidori files;-55742216;24;;915.0;-30.02839;-51.16727;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2601;POA - Três Figueiras;f3efb2c3f547241dbdaefa56eb29f62eecec74da;gourmet do chef;AAA;rua comendador creidy;40030053;;"joana.ferro@rappi.com
";gourmet do chef;gourmet chef;-86809980;24;;916.0;-30.030088;-51.164156;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2601;POA - Três Figueiras;cb84778050ae5099c2193002583a50b71a2b885c;sanduiche beiruth;AAA;avenida doutor nilo pecanha 2245;51991064898;;rafael.medina@rappi.com;sanduiche beiruth;sanduiche beiruth;-36871396;24;;917.0;-30.028247;-51.169314;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2613;RS - POA - Floresta;567ee67606631132b4ebc3ca22b94a6cf73e99f4;toca da bruxa carlos gomes;AAA;avenida carlos gomes 11; 555131033103;;"joana.ferro@rappi.com
";toca da bruxa carlos gomes;toca da bruxa carlos gomes;-12964049;24;;197.0;-30.0224191;-51.184715000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Porto Alegre;2613;RS - POA - Floresta;4055707dd6875c8808e4e969e4385451938f4e99;nella pietra pizza;AAA;rua dom pedro ii 1563; 555132372665;;rafael.medina@rappi.com;nella pietra pizza;nella pietra pizza;-19084328;24;;234.0;-30.0209;-51.186370000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Porto Alegre;2613;RS - POA - Floresta;1d77f0b3f1916abc538186bb6755a8019ea70c15;consuela s medialunas panchos;AAA;r 24 de outubro;+5551993476502;;"joana.ferro@rappi.com
";consuela s medialunas panchos;consuela medialunas panchos;-35597455;24;;281.0;-30.0269095;-51.2033956;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Porto Alegre;2613;RS - POA - Floresta;ChIJk0VF35d5GZURrp8h4dw7oME;tchori o choripan daqui;AAA;rua anita garibaldi 694 loja 5 mont serrat;(51) 3398-5898 - 5551992410005 - +555133985898;;rafael.medina@rappi.com;tchori o choripan daqui;tchori o choripan daqui;-23784643;24;;285.0;-30.02657573333333;-51.18897473333334;Outbound;189;Approved;Full service;;;;restaurant;ChIJk0VF35d5GZURrp8h4dw7oME;;Si;Diamante;
Brasil;Porto Alegre;2613;RS - POA - Floresta;ChIJp2n3XLR5GZURY8Lf59r0I60;cafe amarelinho;AAA;rua dona laura 162 rio branco;(51) 3395-1749 - 555133951749;;"joana.ferro@rappi.com
";cafe amarelinho;cafe amarelinho;-45617323;24;;358.0;-30.029538;-51.204062;Outbound;189;Approved;Full service;;;;restaurant;ChIJp2n3XLR5GZURY8Lf59r0I60;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;d6002e24a7ef3cf103f34b94aa8411a05f1ae9d9;di argento padres chagas;AAA;r padre chagas 342 moinhos de vento; 5551984157344;;rafael.medina@rappi.com;di argento padres chagas;di argento padres chagas;-69204260;24;;359.0;-30.0241405;-51.20265070000001;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;d492cc2acfa0eb715fda282741f7487daaf0388f;divino sabor doces caseiros;AAA;avenida cristovao colombo 1713 floresta; 5551999980544 - 51999980544 5133778233 ;;"joana.ferro@rappi.com
";divino sabor doces caseiros;divino sabor doces caseiros;-28674251;24;;372.0;-30.0184063;-51.20362855000001;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;fd71ed5977aa2beefe01370d1628b4b893e57bbd;kaichili mexican food moinhos de vento;AAA;moinhos de vento;40030053 - (51) 3533-3903 -  55 51 3533 3903 -  555135333903;;rafael.medina@rappi.com;kaichili mexican food moinhos de vento;kaichili mexican food moinhos vento;-2655918;24;;376.0;-30.02624846;-51.20262032000001;Outbound;189;Approved;Full service;;;;restaurant;ChIJ3UzVS7R5GZURTt9Q-_SX6Q4;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;ChIJoWu4SrR5GZUR91QxRPT-dKg;el porteno;AAA;rua doutor florencio ygartua 292 moinhos de vento;(51) 3023-6940 - 51998510906 5132093475 ;;"joana.ferro@rappi.com
";el porteno;el porteno;-9715429;24;;378.0;-30.029066400000005;-51.203000700000004;Outbound;189;Approved;Full service;;;;restaurant;ChIJoWu4SrR5GZUR91QxRPT-dKg;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;c845458bc3282ab849845c50e8bdfd5791c02b0e;leopold cafe;AAA;rua dona laura 228 rio branco state of rio grande do sul 90430 090 brazil;;;rafael.medina@rappi.com;leopold cafe;leopold cafe;-332705;24;;379.0;-30.02949000000001;-51.203340000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;92ed6455360c45f5930c008e63c905f10972e588;gorda;AAA;rua dona laura 228 rio branco state of rio grande do sul 90430 090 brazil;;;"joana.ferro@rappi.com
";gorda;gorda;-36163025;24;;380.0;-30.02949000000001;-51.203340000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;a29cfc0dd4aafdd1e75bb503eaf28dda31babfd0;vivenda portuguesa;AAA;rua visconde do rio branco;40030053 - (51) 3136-5550 - 555131365550 - 555131365550;;rafael.medina@rappi.com;vivenda portuguesa;vivenda portuguesa;-24859831;24;;394.0;-30.01904965000001;-51.2037018;Outbound;189;Approved;Full service;;;;restaurant;ChIJg-aCK2p5GZURPyZJcWJlIgM;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;ChIJWcIPrbV5GZURt_vkNsmSLfk;sei fratelli bistro;AAA;rua doutor florencio ygartua 292 moinhos de vento;;;"joana.ferro@rappi.com
";sei fratelli bistro;sei fratelli bistro;-18686529;24;;401.0;-30.029151399999996;-51.2028659;Outbound;189;Approved;Full service;;;;restaurant;ChIJWcIPrbV5GZURt_vkNsmSLfk;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;5bd61e0f0f95c17a9f4f892bd03d756cab387203;cocina paisano;AAA;auxiliadora;0 - 555133774771 - 555133774771 - 555133774771 - 54999827712 - 555133774771;;rafael.medina@rappi.com;cocina paisano;cocina paisano;-23889048;24;;403.0;-30.02312153333333;-51.19466726666667;Outbound;189;Approved;Full service;;;;restaurant;5bd61e0f0f95c17a9f4f892bd03d756cab387203;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;e2012b38756a2bf9f7a5b97f0f22c68975e577f8;saint chocolat brigadeiro gourmet;AAA;rua dona laura 184 state of rio grande do sul 90430 090 brazil; 55 51 3012 5900;;"joana.ferro@rappi.com
";saint chocolat brigadeiro gourmet;saint chocolat brigadeiro gourmet;-11705532;24;;404.0;-30.029715999999997;-51.204097999999995;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;d0f8a99c660a5793914f117911085a089bc3384a;bolo de rolo;AAA;rua doutor florencio ygartua 292 moinhos de vento state of rio grande do sul 90430 010 brazil;;;rafael.medina@rappi.com;bolo de rolo;bolo rolo;-27589064;24;;407.0;-30.02908;-51.20286;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;b15dedcd934589dac867eaab78c0b17de12e80e4;quero mais;AAA;rua mostardeiro 475 independencia state of rio grande do sul 90430 001 brazil;;;"joana.ferro@rappi.com
";quero mais;quero mais;-34398545;24;;409.0;-30.02875;-51.20237;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;06ecc8d4da3616ca16510e559d422ce8070bed3f;akuma temakis;AAA;rua mostardeiro 455 independencia state of rio grande do sul 90430 001 brazil;;;rafael.medina@rappi.com;akuma temakis;akuma temakis;-67656460;24;;410.0;-30.02877;-51.20272;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;7dde8c2cd95f79d0dbdc7c4430ef28ebeed17fe1;toque final;AAA;rua mostardeiro 385 state of rio grande do sul 90430 001 brazil; 55 51 3029 2309;;"joana.ferro@rappi.com
";toque final;toque final;-77980170;24;;411.0;-30.02879;-51.20326;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;06c84687f12a4133dc5834ca278a568a6ec948a4;petit gourmet cafe;AAA;rua dona laura 228 lj 101 rio branco state of rio grande do sul 90430 090 brazil;;;rafael.medina@rappi.com;petit gourmet cafe;petit gourmet cafe;-18924145;24;;424.0;-30.02949000000001;-51.203340000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;c64f8b57bcedab55ec6d34a9b3a8cbdb05aa83c2;bendize;AAA;rua mariante 200; 555193489046;;"joana.ferro@rappi.com
";bendize;bendize;-61930017;24;;425.0;-30.02944;-51.20415;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;998017f97d5375266093880f1d109f6a04a7e394;bestcell;AAA;rua dona laura 228 rio branco state of rio grande do sul 90430 090 brazil;;;rafael.medina@rappi.com;bestcell;bestcell;-6597066;24;;426.0;-30.02949000000001;-51.203340000000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;6826a81f591e9ef676f12fb4012c647f38e5a408;restaurante escadinha;AAA;moinhos de vento;1 - (51) 3346-5303 - 5505133465302 - 5505133465302 - 5505133465302;;"joana.ferro@rappi.com
";restaurante escadinha;escadinha;-7783782;24;;435.0;-30.02719294;-51.20328688000001;Outbound;189;Approved;Full service;;;;restaurant;ChIJoz0UgbZ5GZURNbpGt_d0SOw;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;b45d46df20b2d95622bbeff887407b757baf325e;versao brasileira comida de rua;AAA;rua vinte e quatro de outubro 435 state of rio grande do sul 90510 002 brazil; 55 5181534469;;rafael.medina@rappi.com;versao brasileira comida de rua;versao brasileira comida;-81099726;24;;436.0;-30.026974;-51.203545;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;e36a3b465ca3c4138a5f7b35a4d789f40fe49b21;cafe 362 comendador caminha;AAA;rua comendador caminha state of rio grande do sul 90430 030 brazil;5530766524;;"joana.ferro@rappi.com
";cafe 362 comendador caminha;cafe 362 comendador caminha;-52935806;24;;437.0;-30.026629999999997;-51.20173;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;8710dd4bbb8e628f135f5e264f10f58e8b449f89;cafe correto;AAA;rua dr florencio ygartua 65 loja 7 state of rio grande do sul 90430 010 brazil;513345613777;;rafael.medina@rappi.com;cafe correto;cafe correto;-95489108;24;;438.0;-30.027363;-51.20345;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2613;RS - POA - Floresta;40a0e5d32317eadd29225c14bc66f538d44c5c0a;tche cafe;AAA;rua doutor florencio ygartua 65 moinhos de vento state of rio grande do sul 90430 010 brazil; 55 51 3279 6808;;"joana.ferro@rappi.com
";tche cafe;tche cafe;-6448706;24;;439.0;-30.027379999999997;-51.20329;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;ceaa6e838e23a314c4f78628a3a7dc493fb9d2d7;espaco veganista;AAA;rs r felix da cunha 312 floresta;+5555135577710;;rafael.medina@rappi.com;espaco veganista;espaco veganista;-86753825;24;;381.0;-30.015751399999996;-51.202884600000004;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Ouro;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;02e802c0063084056365ddccb15997f268c109ba;di italiane;AAA;avenida pernambuco 2346 navegantes;555132229611 - 555132229611 - 555132229611 - 555132229611;;"joana.ferro@rappi.com
";di italiane;di italiane;-26687175;24;;469.0;-30.013484375;-51.20233245;Outbound;189;Approved;Full service;;;;restaurant;02e802c0063084056365ddccb15997f268c109ba;;Si;Ouro;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;50d2f535c19d3c1c6d5f7a1d6d78669cac1b40f3;candido s;AAA;state of rio grande do sul brazil avenida para 1281 90240 590;555133435079 - 555133435079 - 555133435079 - 555133435079 - 555133435079;;rafael.medina@rappi.com;candido s;candido;-23139310;24;;667.0;-30.013541999999998;-51.2001836;Outbound;189;Approved;Full service;;;;restaurant;50d2f535c19d3c1c6d5f7a1d6d78669cac1b40f3;;Si;Prata;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;187a770b64f0c17e19d07e391c29576aa980e562;organico no prato;AAA;nan;5551998606134;;"joana.ferro@rappi.com
";organico no prato;organico no prato;-73612965;24;;845.0;-30.0157;-51.2003;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;c0bf151c0bb41dba6e6b9fb84b19579ce192df42;felix 325 restaurante;AAA;state of rio grande do sul brazil r felix da cunha 325 90570 000;555130629947 - 5130629947 - 555130629947;;rafael.medina@rappi.com;felix 325 restaurante;felix 325;-99920313;24;;960.0;-30.01578146666667;-51.203146200000006;Outbound;189;Approved;Full service;;;;restaurant;c0bf151c0bb41dba6e6b9fb84b19579ce192df42;;Si;Prata;
Brasil;Porto Alegre;2618;RS - POA - São Geraldo;10f26cf4306172b2cde62aa789142dc61b89c4d6;nono cansan;AAA;state of rio grande do sul brazil avenida pernambuco 2176 90240 541;30628333;;"joana.ferro@rappi.com
";nono cansan;nono cansan;-88661262;24;;976.0;-30.009924199999997;-51.1974514;Outbound;189;Approved;Full service;;;;restaurant;10f26cf4306172b2cde62aa789142dc61b89c4d6;;Si;Prata;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;8235ea17a51cb4cb6856b713cc6e8441f5e71574;underground;AAA;state of pernambuco brazil avenida boa viagem 618 51011 000;558130407743 - 558130407743 - 558130407743 - 558130407743;;bianca.dantas@rappi.com;underground;underground;-50722523;33;;2.0;-8.096989;-34.883668;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJk41d7DsfqwcRVlgcLF1uSMA;tio armenio;AAA;avenida republica do libano 251 pina;(81) 3039-2773 - +55(81)3039-2773 - 558130392773 - 558130392773;;caio.ferreira@rappi.com;tio armenio;tio armenio;-44380826;33;;6.0;-8.0868324;-34.8930689;Outbound;189;Approved;Full service;;;;restaurant;ChIJk41d7DsfqwcRVlgcLF1uSMA;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;b0d66281c978f9fe7090a84eb62bb9a4a1824384;socaldinho guaiamum;AAA;state of pernambuco brazil avenida conselheiro aguiar 112 51011 030;(081) 3322 3766 - 558133263766 - 558133263766 - 558133263766;;roberta.zimmermann@rappi.com;socaldinho guaiamum;socaldinho guaiamum;-97118600;33;;20.0;-8.0917;-34.8836;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJ43Wq0jsfqwcRJqDmdYtUqtQ;barchef;AAA;avenida republica do libano 251 pina;(81) 3033-5050 - 81999009736 81999009736 8134651277 8134651277 ;;thiago.dasilva@rappi.com;barchef;barchef;-42043474;33;;24.0;-8.0866145;-34.8932629;Outbound;189;Approved;Full service;;;;restaurant;ChIJ43Wq0jsfqwcRJqDmdYtUqtQ;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJE2AyXDgfqwcRSQXU8CCc9rg;eq cozinha equilibrada;AAA;avenida republica do libano 251 loja 5007 pina;(81) 3327-0818 -  5581998430268;;bianca.dantas@rappi.com;eq cozinha equilibrada;eq cozinha equilibrada;-21158955;33;;45.0;-8.08617325;-34.89401495;Outbound;189;Approved;Full service;;;;restaurant;ChIJE2AyXDgfqwcRSQXU8CCc9rg;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;a62f9cd601203100e8e395349a20f5081b76e2ce;la brigadier;AAA;state of pernambuco brazil avenida conselheiro aguiar 1350 boa viagem 51011030;558187032093;;caio.ferreira@rappi.com;la brigadier;la brigadier;-83869885;33;;89.0;-8.1014;-34.8873;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;bf8e10e0c472e7e4a0a8fc81b771266fb4e2433f;casa da anastacia;AAA;state of pernambuco brazil r camaratuba 23 51110 070;(81) 98674-2947;;roberta.zimmermann@rappi.com;casa da anastacia;casa da anastacia;-10493664;33;;93.0;-8.0879784;-34.8850282;Outbound;189;Approved;Full service;;;;restaurant;bf8e10e0c472e7e4a0a8fc81b771266fb4e2433f;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJ70cgSD8fqwcRRgzqsjjrg34;estacionamento da galeria joana darc;AAA;avenida encanta moca 133 pina;558133142042;;thiago.dasilva@rappi.com;estacionamento da galeria joana darc;estacionamento da galeria joana darc;-39008374;33;;95.0;-8.0890212;-34.88562385;Outbound;189;Approved;Full service;;;;restaurant;ChIJ70cgSD8fqwcRRgzqsjjrg34;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;cd704880686d76c7209b7dda60da1e8d5a2e6563;lojas americanas;AAA;avenida republica do libano 251;+5581991293607;;bianca.dantas@rappi.com;lojas americanas;lojas americanas;-93509055;33;;96.0;-8.0864264;-34.8918965;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJqRD3qxQfqwcRaNeaZZRMzeg;mingus ze maria;AAA;rua do atlantico 102 boa viagem;(81) 3327-6767;;caio.ferreira@rappi.com;mingus ze maria;mingus ze maria;-32737178;33;;117.0;-8.0977515;-34.8845513;Outbound;189;Approved;Full service;;;;restaurant;ChIJqRD3qxQfqwcRaNeaZZRMzeg;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJk41d7DsfqwcRBg2PeH-qPDM;yan ping;AAA;avenida republica do libano 251 pina;(81) 3048-1107 - 558188527976 - 558188527976;;roberta.zimmermann@rappi.com;yan ping;yan ping;-19261743;33;;135.0;-8.0855542;-34.8944034;Outbound;189;Approved;Full service;;;;restaurant;ChIJk41d7DsfqwcRBg2PeH-qPDM;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;f2f5624875fe5d498349f363084cfe4d1b6f5e38;faaca boteco e parrilla;AAA;state of pernambuco brazil r vicencia 105 51011 210;558130729118 - 558130729118;;thiago.dasilva@rappi.com;faaca boteco e parrilla;faaca boteco e parrilla;-21487069;33;;141.0;-8.0968202;-34.884303100000004;Outbound;189;Approved;Full service;;;;restaurant;f2f5624875fe5d498349f363084cfe4d1b6f5e38;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;f0b6865f75dca18471c1dde7e867966f1fcbc830;sow culinaria saudavel;AAA;rua alcides zloccowick;40030053 -  558130383704;;bianca.dantas@rappi.com;sow culinaria saudavel;sow culinaria saudavel;-40236002;33;;142.0;-8.087524400000001;-34.89569655;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;c38002a7c45df0c6eb448aa973015ac4ddc6079d;mipastini pina;AAA;pina;30383787 - (81) 3038-3787 - 81992622598 8132048092 ;;caio.ferreira@rappi.com;mipastini pina;mipastini;-66529411;33;;181.0;-8.086693966666667;-34.892809066666665;Outbound;189;Approved;Full service;;;;restaurant;ChIJva30N5kfqwcReJQwA3tK3ss;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ae9752afb993a5f54ebfb8ebaeb799b06b81471c;sal e brasa grill rio mar;AAA;avenida republica do libano;40030053 - 81991952330 8133412521 ;;roberta.zimmermann@rappi.com;sal e brasa grill rio mar;sal e brasa grill rio mar;-47087379;33;;182.0;-8.086601666666667;-34.89327196666667;Outbound;189;Approved;Full service;;;;restaurant;ChIJgfM32TofqwcRwVl14aFxEvs;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJBYOn1HkfqwcRDvC2An5AnDM;b lem padaria portuguesa riomar;AAA;avenida republica do libano 251 pina;(81) 3040-0651 - 81999968605 1236318107 ;;thiago.dasilva@rappi.com;b lem padaria portuguesa riomar;b lem padaria portuguesa riomar;-50641616;33;;183.0;-8.086761599999999;-34.8929579;Outbound;189;Approved;Full service;;;;restaurant;ChIJBYOn1HkfqwcRDvC2An5AnDM;;Si;Diamante;
Brasil;Recife;1138;PE - REC - Pina/Brasília Teimosa;ChIJo-K67GMfqwcRl_QK3Uw1vAs;acai da passarela;AAA;rua barao de santo angelo 508 pina;;;bianca.dantas@rappi.com;acai da passarela;acai da passarela;-33536406;33;;184.0;-8.0869035;-34.890848299999995;Outbound;189;Approved;Full service;;;;restaurant;ChIJo-K67GMfqwcRl_QK3Uw1vAs;;Si;Diamante;
Brasil;Recife;1141;PE - REC - Casa Amarela;8f452c54c6ca9d882b09142dd8857300b86ca25e;rosarinho delicatessen;AAA;encruzilhada;40032665 - 558132410215 - 558132410215 - 558132410215 - 558132410215;;caio.ferreira@rappi.com;rosarinho delicatessen;rosarinho delicatessen;-93632497;33;;46.0;-8.033795999999999;-34.896481;Outbound;189;Approved;Full service;;;;restaurant;8f452c54c6ca9d882b09142dd8857300b86ca25e;;Si;Diamante;
Brasil;Recife;1141;PE - REC - Casa Amarela;2c27b5b15f104bd4c2fbf1d312302d809235c082;canela gastrobar;AAA;state of pernambuco brazil r caio pereira 100 52041 010;558132415604 - 8132415604 - 558132415604 - 558132415604 - 558132415604;;roberta.zimmermann@rappi.com;canela gastrobar;canela gastrobar;-12388975;33;;670.0;-8.03444216;-34.89875176;Outbound;189;Approved;Full service;;;;restaurant;2c27b5b15f104bd4c2fbf1d312302d809235c082;;Si;Ouro;
Brasil;Recife;1141;PE - REC - Casa Amarela;ChIJ__ojL1YYqwcReUhNgyOvlGY;fernando s;AAA;rua desembargador martins pereira 132 rosarinho;558132434081 - 558132434081 - 558132434081 - 558132434081;;thiago.dasilva@rappi.com;fernando s;fernando;-62198062;33;;846.0;-8.03644936;-34.89890432;Outbound;189;Approved;Full service;;;;restaurant;ChIJ__ojL1YYqwcReUhNgyOvlGY;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;ed1787880a63629e8479e266fd3479903b2c32a2;tio ze petisqueria;AAA;rua doutor jose maria 804 encruzilhada state of pernambuco 52041 065 brazil;;;bianca.dantas@rappi.com;tio ze petisqueria;tio ze petisqueria;-98662676;33;;862.0;-8.03534;-34.89835;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;4696200bed33ca3fee067badd44cae693d7d8532;amazonia mix;AAA;rua doutor jose maria 836 encruzilhada state of pernambuco 52041 065 brazil;;;caio.ferreira@rappi.com;amazonia mix;amazonia mix;-81498264;33;;865.0;-8.0353;-34.8986;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;34c2f107b22776612e3e335bf336efa0455196a6;campanhia da sopa;AAA;rua doutor jose maria 911 interior state of pernambuco 52041 065 brazil;;;roberta.zimmermann@rappi.com;campanhia da sopa;campanhia da sopa;-92586057;33;;866.0;-8.0353;-34.89928;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;eafbd04d0e024b559904299e49547397e6023972;sorvetes bem bom;AAA;avenida norte miguel arraes de alencar 3388 encruzilhada state of pernambuco brazil;;;thiago.dasilva@rappi.com;sorvetes bem bom;sorvetes bem bom;-17306886;33;;932.0;-8.03168;-34.8977;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;8eefc452f8590b8dfd8a9887cebf59a39984b769;porto do mar;AAA;rua regueira costa 364 rosarinho state of pernambuco 52041 050 brazil;;;bianca.dantas@rappi.com;porto do mar;porto mar;-45553937;33;;933.0;-8.0321;-34.89822;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;1954246223d39c9d3695f4059f1b589d72592462;flor de sal;AAA;rua ricardo hardman 174 serra state of pernambuco 52050 200 brazil;;;caio.ferreira@rappi.com;flor de sal;flor de sal;-89476236;33;;946.0;-8.03626;-34.90015;Outbound;189;Approved;Full service;;;;restaurant;nan;;Si;Prata;
Brasil;Recife;1141;PE - REC - Casa Amarela;ChIJd71_P5UZqwcR93gmLHzd6m8;daoca jaqueira acai de verdade alimentacao saudavel;AAA;rua ricardo hardman 174 jaqueira;(81) 3089-1111;;roberta.zimmermann@rappi.com;daoca jaqueira acai de verdade alimentacao saudavel;daoca jaqueira acai de verdade alimentacao saudavel;-17596796;33;;947.0;-8.036212299999999;-34.8999499;Outbound;189;Approved;Full service;;;;restaurant;ChIJd71_P5UZqwcR93gmLHzd6m8;;Si;Prata;
